1012,115596,search_range,25,41,3997748,6596628,4,4,1,1,19942112,19965566,19958873,19976593,19928334,19954779,12272626,21329338,19940540,19976774
1538,447657,search_range,18,36,2765728,8176182,5,5,5,5,19933813,19976455,19967427,19976947,19970482,19972632,36264954,51168815,19940757,19972789
1223,4256511,search_range,32,39,7477422,9287934,8,8,2,2,19945290,19956063,19928991,19960215,19934002,19976509,2797451,35652689,19921797,19974897
1341,1167248,search_range,28,46,1774254,7006668,0,2,1,1,19930507,19965990,19967242,19975516,19966830,19975470,27838929,39725833,19936093,19962919
1089,2416026,search_range,3,27,650535,9510504,6,6,1,1,19951235,19963219,19963874,19974164,19958343,19976647,23082717,26530064,19946012,19970365
1715,902264,search_range,35,38,586441,5540696,1,3,0,0,19932164,19966485,19937860,19950811,19940616,19944677,32195580,39803760,19932684,19961550
1197,412976,search_range,45,45,8523058,10100570,0,5,6,6,19933998,19952878,19931209,19971065,19933072,19966784,28990155,37559964,19947425,19970784
1036,4093195,search_range,49,49,4437250,5648790,5,5,4,4,19959615,19966089,19956313,19963726,19943472,19977456,10752406,34154296,19946929,19963864
1943,642567,search_range,47,47,8771264,9460736,1,2,2,2,19927075,19970371,19948272,19977756,19925620,19953425,10945141,48233973,19938493,19972341
1403,4044119,search_range,46,46,6423055,9273378,0,9,7,7,19934816,19967282,19943209,19969683,19938158,19942465,4523706,41646442,19925540,19953170
1026,602187,search_range,18,30,3929400,9838395,9,9,1,1,19954575,19965223,19937836,19955112,19956585,19976297,7312083,22385313,19922580,19974978
1059,243858,search_range,31,45,2821303,4356031,0,5,5,5,19920941,19945045,19936350,19949754,19926116,19959182,28366781,45880421,19925600,19931120
1043,789359,search_range,33,38,6725003,7478991,5,5,7,7,19948718,19961710,19936810,19963342,19951226,19963226,29542104,40747736,19924348,19975153
1308,2421389,search_range,40,48,4162498,6695478,9,9,7,7,19961077,19977173,19947130,19977640,19960730,19966880,26283682,45047182,19934158,19966806
1166,213457,search_range,30,48,8276876,9607718,9,9,3,3,19938846,19951551,19934322,19943664,19926666,19959402,12692803,17179141,19936083,19953971
1481,560592,search_range,19,40,6914822,8346870,6,6,3,3,19954016,19973042,19960820,19970925,19941796,19977283,14347645,18668499,19921667,19974884
1628,3387208,search_range,43,43,455341,9490990,9,9,1,1,19939173,19951779,19932195,19966376,19947937,19954595,19286089,23113099,19938458,19968096
1415,365268,search_range,35,39,4761371,5908087,8,8,4,4,19928407,19970639,19938074,19968139,19920814,19969142,33076924,40420702,19931621,19951293
1061,3939257,search_range,32,40,5637269,8066109,9,9,3,3,19960594,19966774,19945191,19973863,19963855,19970803,3088589,24875629,19958358,19962846
1483,150333,search_range,18,27,858139,3749182,1,2,1,1,19923616,19940890,19928589,19949565,19926197,19959215,36205697,49015991,19930408,19965681
1924,92810,search_range,22,36,5109275,5647842,1,10,0,0,19953128,19969970,19936749,19976601,19922530,19975360,36445504,40667640,19954070,19962089
1718,690810,search_range,22,28,2245921,3070824,8,8,7,7,19951966,19975350,19927971,19975725,19934325,19962465,2111695,7656144,19929114,19975626
1326,1766855,search_range,35,38,4946923,5501725,2,2,0,0,19939863,19968794,19928506,19965270,19953569,19964633,12768511,44119880,19960614,19974740
1153,223092,search_range,39,44,4563893,9308733,2,2,4,4,19938076,19955324,19921829,19969189,19933084,19952340,39348691,53914683,19935571,19971755
1863,2570308,search_range,27,41,4962221,8835132,3,3,2,2,19947305,19967639,19965491,19974815,19942541,19973493,18921792,53692743,19945120,19962960
1122,2851211,search_range,27,31,5259310,6306438,0,2,4,4,19952629,19975485,19940397,19952586,19952545,19964017,4244188,41562588,19947510,19974142
1818,5580738,search_range,20,44,2712037,9716656,3,3,1,1,19960153,19964361,19950458,19956572,19949200,19974824,17664490,53567011,19935305,19971697
1111,363506,search_range,28,34,3731784,5760732,0,5,6,6,19953568,19961857,19964960,19972995,19937835,19976886,30382576,52121464,19948608,19961484
1200,9001230,search_range,6,18,2354917,9680944,7,7,6,6,19969509,19973016,19926294,19964605,19969000,19976338,1771448,35242292,19954081,19972785
1587,3620379,search_range,2,22,1915868,8779132,6,6,2,2,19929133,19975987,19948331,19967951,19921156,19945184,10798486,29501566,19938986,19964072
1483,16943533,search_range,44,44,1003115,8596579,4,4,7,7,19932780,19966674,19949396,19965211,19951498,19963390,11164691,34360436,19940096,19952306
1674,900905,search_range,9,21,3410992,4119387,3,3,7,7,19946864,19974328,19940765,19960895,19940443,19956755,22781188,29736188,19947646,19954276
1956,18309812,search_range,12,15,2387323,9684181,1,8,1,1,19971149,19973159,19939529,19976879,19967824,19973184,1668578,40789905,19968627,19973495
1061,3479335,search_range,40,40,4883940,8811647,8,8,0,0,19935330,19972026,19956000,19973521,19968385,19977373,16495874,41132060,19946703,19967163
1013,433317,search_range,8,36,5098257,8875940,2,2,5,5,19924692,19975551,19937174,19963484,19932963,19942615,35415092,53127964,19936461,19958631
1586,530074,search_range,41,44,6296955,9655347,6,6,7,7,19936621,19967827,19957293,19971531,19924801,19975588,33759922,45658052,19943718,19965966
1041,336798,search_range,49,49,5225583,9441071,0,7,2,2,19925621,19975643,19939708,19956236,19947409,19977847,38713275,55671894,19942829,19965611
1756,390387,search_range,7,11,1454677,2358704,2,2,6,6,19932685,19966642,19955253,19968138,19956844,19973910,22333287,25855577,19931288,19960994
1155,4082806,search_range,31,39,7293803,9534601,8,8,0,0,19931303,19976204,19929486,19965564,19946918,19977797,13559768,44357262,19952211,19960788
1119,699137,search_range,33,42,8095162,9535030,1,4,3,3,19953446,19975646,19960661,19974920,19951730,19963530,13912671,27005724,19957725,19962339
1710,302645,search_range,8,36,3649265,7072105,4,4,6,6,19941763,19961478,19959511,19978879,19940875,19973155,36175877,51142094,19958932,19969867
1068,175009,search_range,45,45,8438550,9055470,0,7,5,5,19941201,19965201,19931043,19976025,19926232,19953732,32729163,55073481,19941063,19952985
1281,328449,search_range,40,48,4172923,6069529,1,8,0,0,19931575,19951423,19935257,19958142,19945919,19960043,32885698,40286845,19950842,19959830
1213,454582,search_range,30,42,5889803,6810831,1,10,1,1,19941493,19957373,19925591,19947767,19927611,19959783,29854434,35394784,19924097,19975127
1093,1730517,search_range,25,39,4043413,7914331,3,3,4,4,19951841,19972393,19965353,19974755,19949458,19965343,1690605,18450279,19934848,19962418
1545,2123596,search_range,15,36,6571217,8925455,0,0,5,5,19924852,19941757,19939972,19960502,19928202,19944111,11107681,25042231,19932866,19966417
1352,1420709,search_range,44,44,7598462,9625998,7,7,2,2,19940157,19944261,19928713,19944406,19932849,19966715,7909675,27768279,19931670,19956235
1693,3533511,search_range,30,30,2954369,7478717,1,9,2,2,19929038,19975982,19931267,19961123,19966603,19978299,3849374,36073460,19960464,19974695
1562,6511704,search_range,4,20,3451383,6973163,9,9,7,7,19927430,19959692,19943984,19977320,19925393,19975640,22956608,54096230,19934796,19966996
1003,71494,search_range,1,31,1698157,8735589,0,7,5,5,19920666,19963037,19927915,19970403,19925355,19942116,42010520,49783350,19936582,19949848
1437,2968664,search_range,27,39,7279691,9208847,4,4,4,4,19954039,19975767,19954986,19965402,19944177,19962702,19033299,49851611,19927767,19975494
1670,3554568,search_range,44,44,4395253,5615191,6,6,5,5,19925777,19964571,19958009,19974123,19940115,19973003,15193231,49083591,19931255,19965933
1176,1501905,search_range,42,42,5746041,9070278,9,9,4,4,19929643,19976038,19921142,19969054,19922954,19963743,26824048,29897262,19942009,19973041
1186,1147275,search_range,7,15,242381,4343409,2,2,3,3,19967798,19977178,19969367,19971699,19925590,19975666,26536446,42046316,19935233,19967132
1530,2674342,search_range,17,29,695339,3635222,0,2,7,7,19953113,19969961,19924729,19958509,19946353,19963788,26514602,48243708,19936546,19958671
1058,6385277,search_range,33,37,2608007,7340171,0,0,1,1,19938443,19968368,19945601,19966859,19966247,19970741,7342068,52534776,19960129,19976665
1079,4459070,search_range,38,40,4175684,9863018,9,9,6,6,19960996,19969076,19927032,19975632,19960325,19979135,992617,12305331,19943677,19973373
1268,1768776,search_range,8,36,4290001,6771981,3,3,2,2,19951663,19963475,19930996,19966017,19927695,19975872,30057659,52056483,19947546,19957521
1152,1325087,search_range,34,40,1797173,4406504,2,2,7,7,19960125,19966446,19945795,19977502,19941435,19977246,8052373,32804278,19950071,19953144
1836,180287,search_range,1,41,3711730,8459984,1,4,1,1,19936411,19972243,19956326,19973616,19960898,19962931,36090181,38236781,19960698,19962708
1401,565942,search_range,4,20,2208900,3866110,0,4,7,7,19953839,19964783,19955472,19975920,19968458,19979951,5692521,10878887,19950262,19962478
1344,9498181,search_range,49,49,1675880,9613043,2,2,0,0,19950609,19978140,19928669,19954849,19950964,19978198,21698715,39627450,19930627,19960729
1983,3689740,search_range,42,42,6154209,7890505,8,8,1,1,19942494,19969584,19948723,19964873,19954171,19970407,16941384,29125824,19945319,19966607
1687,3628582,search_range,11,47,4645182,8740014,5,5,1,1,19953430,19964538,19968067,19977139,19965326,19974866,12169637,30324257,19944197,19977137
1464,2080207,search_range,28,32,3466089,6277633,3,3,4,4,19963776,19974228,19945388,19963208,19969755,19980078,11298297,48304609,19930130,19975733
1659,2043017,search_range,13,22,595036,8514964,4,4,6,6,19932032,19956617,19929843,19975905,19946979,19977804,28790117,48926366,19939504,19943633
1703,1429987,search_range,35,40,3596020,7045485,4,4,3,3,19958297,19976617,19944982,19970217,19967885,19974555,25402006,31832842,19941654,19969052
1080,7831822,search_range,26,30,600748,7526688,9,9,2,2,19932542,19971470,19956498,19963857,19927397,19959695,8863091,52686872,19932456,19966294
1793,2657250,search_range,48,48,4594616,7544781,2,2,3,3,19943666,19977443,19943194,19969675,19957259,19962053,15719592,24086910,19929377,19970513
1892,1188930,search_range,2,38,4746130,7045658,5,5,6,6,19963206,19979397,19967641,19972997,19955264,19978628,5355648,15795756,19955341,19962979
1561,883509,search_range,9,37,859111,2786279,8,8,3,3,19944132,19977495,19954191,19967611,19949846,19974950,24907723,28172569,19960838,19964830
1503,4283095,search_range,30,32,3671213,5035959,8,8,7,7,19951010,19969124,19921294,19957132,19940922,19965108,18131875,41786461,19921677,19974885
1261,709473,search_range,40,43,5051493,9950598,5,5,0,0,19928144,19970584,19926800,19959338,19932842,19957037,28457505,51736449,19924214,19935530
1606,5101755,search_range,39,43,4644983,6399971,5,5,2,2,19966236,19970724,19970637,19972715,19963335,19972280,5272713,41871142,19938997,19976617
1724,5721053,search_range,23,23,4066457,5352155,4,4,5,5,19921709,19975250,19949101,19961873,19949064,19974792,4097658,41518629,19959786,19972392
1840,9936894,search_range,42,42,183520,7401521,2,2,2,2,19960257,19968633,19939050,19976832,19956805,19976341,19333808,26978284,19955441,19973193
1501,274009,search_range,24,30,4220656,7985230,1,3,5,5,19921511,19963294,19924443,19941417,19920659,19969115,38102870,43938863,19920129,19968665
1799,434630,search_range,41,50,9439236,10389375,8,8,4,4,19942142,19973390,19955240,19973293,19936343,19972247,4409505,52241517,19968471,19973403
1638,5435624,search_range,35,36,3852059,7837793,8,8,0,0,19960373,19964537,19930080,19960650,19932144,19971408,22879482,54088512,19935678,19962750
1009,4999202,search_range,41,46,4802601,6510306,7,7,4,4,19951361,19960313,19945524,19956174,19951632,19972352,1612684,51961834,19936357,19958577
1053,1267846,search_range,1,41,1090368,3911742,4,4,0,0,19944668,19962933,19965567,19971751,19924645,19964251,23834248,54183994,19936937,19976411
1665,195465,search_range,28,38,4794560,5934638,1,4,4,4,19936088,19972176,19954836,19962693,19967697,19973109,28387575,40055019,19958867,19976411
1255,2233675,search_range,41,41,5056115,9407179,4,4,0,0,19947902,19957892,19920463,19950743,19930323,19955773,26018133,41787158,19929444,19970524
1407,864622,search_range,16,43,7367313,8931128,7,7,1,1,19945387,19974035,19955183,19973271,19968763,19979977,19270690,53727631,19927627,19964846
1877,4264978,search_range,16,43,3846635,4511466,6,6,4,4,19951512,19969326,19921540,19957234,19941815,19965461,4037449,41500567,19942551,19976976
1443,5337692,search_range,39,48,1884112,7911693,3,3,3,3,19936649,19976744,19966062,19979535,19941962,19965524,15040255,36298220,19936530,19971946
1157,1151841,search_range,36,36,3766784,7130864,4,4,6,6,19950564,19978131,19948358,19971227,19958092,19969662,1478557,23909609,19927281,19954041
1018,3975075,search_range,40,47,2365338,7243104,4,4,4,4,19936836,19976760,19929084,19944666,19942619,19969646,6887037,17020867,19920882,19950842
1374,2206184,search_range,31,31,4902489,7139473,4,4,5,5,19943858,19958794,19932180,19976145,19935421,19953745,289721,17469659,19920808,19974799
1322,674662,search_range,47,47,8418851,9249291,6,6,3,3,19928781,19954991,19922004,19957416,19947380,19974460,994723,34931599,19935328,19967157
1387,2910517,search_range,23,39,1247845,3097265,4,4,1,1,19958209,19965106,19951242,19972095,19946970,19967526,8855065,47815961,19925382,19958634
1209,1243625,search_range,41,49,4989954,9944445,9,9,3,3,19957758,19974166,19942697,19961862,19955639,19970993,6391482,11507952,19921264,19956982
1681,8772870,search_range,14,14,930154,3799591,4,4,6,6,19923012,19963745,19930169,19960685,19950973,19953998,593449,23378545,19948492,19974340
1977,2572760,search_range,25,29,1467094,6883804,3,3,7,7,19940933,19957037,19950792,19978008,19944899,19970330,3968191,9326990,19946841,19963821
1025,604585,search_range,42,42,5022359,8853172,1,7,6,6,19965488,19971772,19962904,19979212,19966943,19976939,30010294,43783239,19950865,19962837
1838,9667328,search_range,42,42,2877683,9733217,1,1,1,1,19933665,19976442,19938164,19955308,19948480,19968130,6019006,36941314,19940227,19948341
1721,1967284,search_range,41,44,3614921,5678930,5,5,7,7,19926660,19964838,19952649,19975353,19959938,19964196,14937202,19199100,19956849,19971219
1816,1273976,search_range,30,34,5517348,7508388,4,4,5,5,19964119,19972659,19957017,19976225,19965637,19973432,28349247,48794105,19967061,19976679
1638,2480393,search_range,17,26,611475,5553210,7,7,7,7,19941246,19973206,19955391,19973339,19960334,19962423,12568870,48558718,19925010,19952905
1563,382231,search_range,31,47,7657112,9076027,2,2,4,4,19961277,19977213,19970212,19978868,19967971,19970623,25010069,34773905,19969589,19972952
1042,3545883,search_range,47,47,7532456,10198697,3,3,2,2,19938846,19968491,19960899,19966938,19955111,19978619,7683444,52568910,19959471,19961604
1542,3912947,search_range,13,40,1328679,4995187,5,5,7,7,19941189,19957193,19929349,19960357,19951405,19972279,24130984,30816024,19948755,19974387
1460,232683,search_range,26,30,4236047,4861937,0,9,2,2,19949247,19965222,19944245,19977347,19964693,19976264,19351014,26992048,19950191,19974679
1182,7285089,search_range,48,48,3968227,8536931,8,8,1,1,19929041,19965553,19947200,19950583,19950249,19975033,18574773,34167337,19933698,19971378
1717,2112486,search_range,29,47,4952809,6615451,5,5,3,3,19927972,19970556,19966796,19975334,19941000,19969161,8297340,37852644,19940917,19964845
1353,4220805,search_range,29,29,581088,5538018,8,8,3,3,19935530,19967499,19952401,19978168,19951269,19963253,25638477,35213790,19953589,19961752
1667,217174,search_range,8,40,1358648,9581318,4,4,0,0,19925632,19964531,19956096,19973547,19950028,19978108,33279865,47845657,19928288,19954543
1330,2123248,search_range,32,35,6524735,9303882,7,7,7,7,19921302,19975212,19935501,19962819,19938494,19959859,13845307,26958571,19938858,19947246
1171,2305045,search_range,48,48,8011313,9253128,8,8,2,2,19930536,19965998,19953890,19964746,19951439,19978250,20238783,53824443,19953130,19966965
1873,345769,search_range,36,41,1854906,7902934,0,9,1,1,19960101,19972761,19929672,19960488,19933344,19962072,36753943,53395735,19959982,19978720
1329,5272618,search_range,27,45,2147816,7156094,5,5,3,3,19955652,19976092,19962724,19975534,19924334,19964157,8829372,18574734,19935632,19962734
1736,789213,search_range,30,34,5433245,7964095,8,8,3,3,19930085,19976084,19956472,19961384,19958862,19963336,29792665,46450777,19929225,19975638
1973,5393429,search_range,15,42,2809641,7420827,5,5,0,0,19942818,19965846,19962412,19977308,19935364,19967466,22635176,50571984,19953711,19964547
1801,589737,search_range,38,44,4156850,6058280,3,3,5,5,19946545,19977730,19957719,19967043,19945033,19977604,32103543,49920391,19952743,19975191
1139,1777903,search_range,38,46,6303639,7980163,4,4,2,2,19933866,19962264,19938882,19959957,19959010,19976786,21993999,50443751,19929542,19975676
1233,5032840,search_range,32,40,3193289,4653621,4,4,1,1,19928505,19975926,19933086,19971438,19941373,19961298,12001796,34778991,19924039,19941067
1461,178940,search_range,18,45,7540856,8427083,0,0,1,1,19946091,19977690,19943082,19969647,19957931,19969581,6380957,26851049,19945792,19952794
1101,156911,search_range,40,49,5962841,7775685,9,9,7,7,19957592,19969397,19954715,19975763,19931988,19961532,36425740,49104004,19926405,19969917
1191,1435844,search_range,40,49,3389245,8363235,2,2,6,6,19969596,19975396,19959963,19962069,19964332,19977852,9145199,18827397,19945711,19970274
1392,5273716,search_range,44,44,1934859,6214904,2,2,6,6,19920377,19944705,19940021,19976930,19924029,19969789,15731839,24096709,19930931,19945892
1570,1027379,search_range,47,47,8470399,10090039,9,9,3,3,19957198,19966798,19927732,19970372,19932041,19966474,12396077,53040176,19943665,19965943
1374,824485,search_range,44,44,7190310,9503558,1,3,1,1,19940514,19964922,19952196,19978143,19940968,19965124,31240950,39135519,19931179,19965913
1099,601454,search_range,1,21,2451244,6473094,8,8,2,2,19943091,19969768,19953617,19961840,19947730,19971180,32064255,37162641,19956150,19975870
1360,2405306,search_range,26,42,2736493,8167408,5,5,1,1,19945135,19955953,19922053,19957435,19956215,19973722,17237378,25301140,19947262,19960678
1575,69279,search_range,26,42,3679557,5042635,0,5,4,4,19968138,19977280,19951635,19972208,19959311,19976847,39377285,48466735,19949852,19977707
1292,2167952,search_range,3,23,821525,7592919,6,6,0,0,19931518,19951390,19953328,19978258,19921977,19969377,12545619,17046676,19927997,19959677
1286,1731102,search_range,10,34,4192765,8604291,7,7,6,6,19924344,19964139,19950734,19962850,19935915,19958570,32503703,45029943,19922634,19969162
1609,3157284,search_range,18,24,2105655,9656016,9,9,2,2,19954018,19962172,19956696,19976160,19941403,19965295,24887484,54289314,19960835,19976803
1930,2426205,search_range,49,49,3120682,9757516,1,3,4,4,19933908,19976469,19949951,19962383,19958751,19967743,2528948,19037120,19937232,19959017
1956,1051313,search_range,26,38,5788379,7671007,2,2,5,5,19927751,19943786,19940741,19948799,19921335,19957269,28389145,51722777,19928989,19975618
1117,1214875,search_range,16,40,8030405,9262675,1,9,5,5,19950712,19978153,19934977,19976422,19934736,19976577,8843746,28328722,19964652,19974342
1486,149263,search_range,5,33,1148990,9560354,0,5,3,3,19932903,19957048,19958563,19974285,19950038,19965633,33869297,50450120,19946546,19953396
1086,2248534,search_range,44,44,4914257,6588464,0,4,1,1,19929513,19970857,19956397,19966249,19968047,19977273,7554987,32555587,19923872,19969416
1125,2157265,search_range,42,42,5349275,5863842,6,6,5,5,19958529,19974398,19923520,19963777,19954218,19973125,2495514,52050117,19942379,19961589
1355,1098308,search_range,44,44,7818937,8621740,7,7,5,5,19947646,19977841,19956042,19973535,19965872,19972016,7215759,32385974,19920376,19974754
1279,1330772,search_range,25,37,5306357,7900652,0,6,2,2,19949471,19978028,19962084,19975342,19947602,19964417,25695336,32067506,19957274,19971386
1355,8780214,search_range,47,47,2711510,6603230,1,8,0,0,19951493,19960403,19943533,19977274,19927965,19975899,11867031,48418351,19957905,19960194
1125,1175055,search_range,28,34,5907870,9118826,5,5,4,4,19936432,19972248,19935546,19962834,19949871,19959279,14983687,19240937,19930108,19955453
1385,125091,search_range,44,44,7639529,10209407,1,9,4,4,19947431,19964316,19945979,19967009,19924409,19975547,4496875,9802806,19935913,19953869
1133,258012,search_range,48,48,7712081,7990368,1,5,4,4,19933140,19947558,19934102,19957567,19933899,19957564,21164908,35721420,19934728,19971584
1250,1457151,search_range,42,42,4833350,5965670,7,7,5,5,19945775,19970569,19958010,19978728,19928285,19970637,16602021,24792853,19939214,19972478
1841,241195,search_range,27,45,5564066,9015682,2,2,4,4,19934211,19948308,19935134,19967257,19927643,19949075,36638840,49189244,19933762,19976098
1764,675567,search_range,39,48,272426,9472694,2,2,7,7,19949187,19974795,19931211,19976049,19957184,19964396,6269641,11398295,19922624,19951709
1440,1207092,search_range,37,43,6378237,8848263,9,9,6,6,19944870,19973934,19968968,19978616,19964001,19972616,5139188,15622588,19970714,19977770
1711,1977159,search_range,38,42,6366556,8843590,7,7,4,4,19943609,19969922,19923076,19957846,19945043,19955897,19280961,34591049,19935683,19944707
1192,1892453,search_range,12,30,3750393,5773758,9,9,0,0,19943589,19977438,19964121,19970885,19951118,19963162,4691772,46983300,19934504,19962278
1672,2124007,search_range,45,45,5258802,7876872,5,5,7,7,19948588,19977937,19921368,19975062,19944351,19977543,30495839,41319979,19920151,19968671
1134,15242293,search_range,48,48,2779955,6637450,7,7,0,0,19947010,19960686,19932206,19966380,19946925,19964075,4911065,47027161,19951800,19969200
1011,703575,search_range,22,34,5288702,7891822,5,5,7,7,19957585,19974112,19954922,19967977,19954532,19965212,33416603,47900351,19948714,19964754
1613,12005536,search_range,18,18,3129469,6812209,2,2,0,0,19967710,19975804,19924840,19975411,19948045,19974589,7922726,37702802,19965147,19971407
1849,4282801,search_range,28,44,152266,4289338,2,2,4,4,19969301,19977631,19935678,19976493,19955266,19976034,7977506,27808978,19931597,19961117
1035,1589517,search_range,36,37,5770931,8605343,8,8,0,0,19955374,19963120,19941591,19969199,19955163,19978617,29027082,51850362,19951940,19977914
1755,261598,search_range,28,40,429249,8481809,3,3,0,0,19921805,19933683,19928607,19970543,19927286,19970438,36355545,42715737,19926668,19942907
1852,3906679,search_range,45,45,6759245,10121375,1,3,0,0,19962655,19979341,19951510,19975126,19963309,19970477,11484463,34520323,19958626,19969711
1873,652281,search_range,9,45,5252422,7349430,7,7,7,7,19961713,19971453,19965893,19970432,19952392,19975464,28347665,51714481,19929349,19965364
1567,3639828,search_range,33,37,5981528,9592264,7,7,4,4,19930582,19955892,19946020,19967026,19942741,19969684,12970089,48638969,19922221,19945653
1240,3564060,search_range,23,23,2111215,5464707,4,4,5,5,19966169,19970678,19954729,19978399,19965413,19974899,11005914,20315968,19969138,19979632
1659,238351,search_range,8,40,4683662,6427046,6,6,1,1,19943915,19977467,19968267,19972095,19931239,19971231,12171063,16709575,19948945,19961685
1217,1000604,search_range,46,46,7861313,8651402,4,4,7,7,19928168,19965289,19947413,19974301,19923629,19975469,8694553,23353042,19945496,19970206
1665,8215898,search_range,9,17,1240945,4942545,8,8,0,0,19961795,19973435,19928235,19965188,19927589,19970501,17412652,37484417,19955485,19975733
1543,124357,search_range,46,46,8562661,9722035,0,7,3,3,19920615,19969079,19948401,19977768,19948885,19952119,31094076,39032709,19925929,19953364
1056,2603210,search_range,37,37,2066154,9652065,0,2,6,6,19954113,19973069,19960946,19970986,19924599,19964240,28701170,51785178,19956698,19966338
1038,555536,search_range,36,42,2997564,5996516,9,9,4,4,19958850,19970025,19953806,19978304,19952375,19978340,33848740,38590228,19925898,19969818
1150,247330,search_range,11,31,166698,5330823,8,8,0,0,19943036,19973564,19921699,19975096,19928819,19965506,38493827,42306299,19938622,19963930
1259,3700440,search_range,41,48,4893364,6013680,4,4,0,0,19929584,19965711,19934916,19948749,19946421,19953383,1868475,35281101,19929556,19960300
1697,449782,search_range,36,44,4698359,8755972,8,8,0,0,19933604,19971676,19957621,19969326,19944792,19952080,7421270,42515707,19948226,19964511
1254,260439,search_range,40,47,8382569,9227521,5,5,7,7,19947238,19964218,19959320,19961491,19960243,19979125,1427449,18266071,19928142,19965004
1887,10382988,search_range,29,29,1771992,5261172,8,8,7,7,19941491,19965317,19938920,19959975,19946990,19967534,12187063,53019271,19929871,19950243
1147,619175,search_range,4,24,2001076,6248011,0,2,7,7,19922495,19969455,19944386,19966370,19939720,19972928,35701704,42258048,19951716,19960440
1647,3494243,search_range,12,24,478963,3483757,8,8,2,2,19920389,19975118,19968012,19975824,19929619,19965746,13818522,53182416,19947886,19970923
1071,1454969,search_range,39,41,6979092,9440187,3,3,2,2,19948534,19977928,19964888,19979414,19927424,19975844,9980768,38526020,19945867,19963332
1457,1243935,search_range,46,46,7899840,8678373,4,4,7,7,19948910,19974742,19961449,19979071,19932612,19971508,6395604,37091952,19954905,19973028
1472,342271,search_range,46,46,8442007,9057889,1,5,0,0,19950012,19971845,19956694,19963993,19959496,19961669,7110874,22244467,19955725,19960739
1290,1273036,search_range,43,43,5015267,6111203,1,9,3,3,19956330,19976226,19955734,19965850,19969686,19980072,1054204,29305194,19935131,19971667
1125,3456619,search_range,32,37,215284,7411046,9,9,3,3,19959276,19979004,19950670,19968886,19966074,19972134,21764789,28923069,19932881,19966425
1232,1473739,search_range,9,41,435491,7477113,6,6,2,2,19923789,19963976,19955664,19965808,19934975,19962725,34041235,41095720,19926322,19959010
1159,443340,search_range,49,49,9000812,10046703,7,7,4,4,19969540,19977702,19956539,19976131,19933802,19971746,13046432,48654232,19959496,19972276
1257,1967717,search_range,45,45,4464364,6273538,0,5,1,1,19953008,19961465,19948026,19977726,19948460,19964845,13028220,21933812,19945111,19959387
1811,726797,search_range,14,38,5314351,9976891,0,8,4,4,19968054,19971996,19965732,19970322,19939063,19972791,32103337,55010902,19964227,19979140
1350,308628,search_range,10,42,7788024,8058716,8,8,1,1,19939262,19951844,19944638,19951916,19927376,19975841,1868516,29712351,19927406,19964779
1096,682628,search_range,37,45,8673549,10130669,3,3,6,6,19959748,19972618,19965916,19976493,19965857,19975079,2464227,41028599,19949988,19974636
1458,310269,search_range,3,23,752413,6597931,1,8,6,6,19961265,19973223,19940185,19972857,19961684,19971454,36166930,40444780,19951725,19963353
1686,14531394,search_range,26,30,4099703,7297323,9,9,4,4,19949688,19978047,19935233,19962707,19920805,19957057,683445,40494363,19950999,19959939
1434,813854,search_range,34,41,3064663,4550719,1,7,6,6,19931955,19971347,19949134,19965079,19963162,19977618,27026482,45344302,19955790,19978299
1251,150309,search_range,27,41,5542162,6532718,5,5,2,2,19929817,19955507,19956833,19978604,19941261,19969240,3700919,52170662,19921663,19968975
1995,582616,search_range,4,16,216965,1244763,1,9,6,6,19948786,19968232,19940846,19977008,19967502,19970248,26083013,38672281,19960419,19970609
1403,4714063,search_range,35,42,1962681,9641724,9,9,6,6,19939452,19972852,19977590,19980686,19969338,19972905,11037841,29645177,19932059,19975925
1822,3040915,search_range,25,25,4140802,4776216,9,9,0,0,19952904,19978365,19937637,19963671,19921390,19975246,11937014,43870433,19920708,19968780
1090,841562,search_range,37,45,814947,5654947,8,8,0,0,19925024,19958726,19924352,19964028,19947652,19951010,31847794,39560311,19947807,19964302
1746,6171046,search_range,41,44,1928438,4498391,3,3,4,4,19924062,19969774,19927638,19938316,19921884,19975290,6871437,32213812,19927032,19932409
1168,824149,search_range,39,45,7599112,8467861,3,3,0,0,19945890,19956483,19927428,19970308,19939004,19972780,17280432,41445882,19926480,19942776
1086,3489205,search_range,38,46,335957,6431351,8,8,2,2,19953977,19962143,19941641,19965275,19927839,19965212,28778995,43167590,19938579,19959689
1098,475924,search_range,13,31,3276909,8329537,2,2,5,5,19966381,19976755,19963440,19970476,19967421,19971564,25507393,28712272,19956515,19961371
1184,3261385,search_range,36,39,7625530,10208008,9,9,5,5,19923425,19963864,19926067,19964539,19948530,19964880,13511573,48747261,19932098,19961318
1296,1282859,search_range,47,47,5015946,8851246,0,4,1,1,19958094,19974264,19929435,19960389,19928406,19965380,24317811,27641648,19935460,19976266
1568,1892839,search_range,15,30,2187358,5510394,4,4,6,6,19938382,19946946,19938958,19964200,19949980,19956230,23415303,54142095,19937305,19959050
1301,1033484,search_range,33,34,4999369,9395833,6,6,3,3,19949889,19962413,19921656,19975089,19939097,19960162,9147815,13988652,19928666,19954731
1671,1021410,search_range,20,23,2381115,4815264,0,2,4,4,19921548,19963303,19930263,19960719,19942860,19973556,30097880,43827030,19939161,19943325
